student_id,mentor_id,skill_overlap,career_goal_match,industry_match,interest_match,experience_fit,availability_match,compatibility_score,good_match
S014,M016,0.0,0,1,0.5,0.8,1,0.38,0
S014,M017,0.0,0,1,0.0,0.8,0,0.23,0
S014,M018,0.0,0,1,0.5,0.6,1,0.36,0
S014,M019,0.0,0,1,0.5,0.8,1,0.38,0
S014,M020,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S014,M021,0.0,0,1,0.0,0.6,1,0.31,0
S014,M022,0.6666666666666666,1,1,0.5,0.8,0,0.73,1
S014,M023,0.0,0,1,0.0,0.6,1,0.31,0
S014,M024,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S014,M025,0.0,0,1,0.0,0.6,1,0.31,0
S014,M026,0.0,0,0,0.0,0.6,0,0.06,0
S014,M027,0.0,0,1,0.0,0.6,1,0.31,0
S014,M028,0.0,0,1,0.0,0.8,0,0.23,0
S014,M029,0.0,0,1,0.0,0.6,1,0.31,0
S014,M030,0.0,0,0,0.0,1.0,0,0.1,0
S015,M001,0.6666666666666666,1,0,0.5,0.8,0,0.58,0
S015,M002,0.6666666666666666,0,0,0.5,1.0,1,0.44999999999999996,0
S015,M003,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S015,M004,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M005,0.6666666666666666,0,0,0.0,0.5,0,0.25,0
S015,M006,0.0,0,0,0.5,0.8,1,0.23,0
S015,M007,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S015,M008,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M009,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S015,M010,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S015,M011,0.3333333333333333,0,0,0.5,1.0,0,0.25,0
S015,M012,0.0,0,0,0.5,0.8,1,0.23,0
S015,M013,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S015,M014,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S015,M015,1.0,1,1,1.0,1.0,1,1.0,1
S015,M016,0.6666666666666666,0,0,0.0,0.8,0,0.28,0
S015,M017,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M018,0.0,0,0,0.0,1.0,0,0.1,0
S015,M019,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S015,M020,0.3333333333333333,0,0,0.5,0.8,1,0.33,0
S015,M021,0.6666666666666666,1,0,0.5,1.0,0,0.6,1
S015,M022,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M023,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S015,M024,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M025,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S015,M026,1.0,1,1,0.5,1.0,1,0.9500000000000001,1
S015,M027,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S015,M028,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S015,M029,0.0,0,0,0.0,1.0,0,0.1,0
S015,M030,0.6666666666666666,1,1,0.5,0.5,1,0.8,1
S016,M001,0.6666666666666666,1,1,0.5,1.0,1,0.85,1
S016,M002,0.6666666666666666,0,1,0.5,0.8,0,0.48,0
S016,M003,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S016,M004,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S016,M005,1.0,1,1,1.0,0.6,1,0.9600000000000001,1
S016,M006,0.0,0,0,0.0,1.0,0,0.1,0
S016,M007,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S016,M008,0.0,0,1,0.0,1.0,0,0.25,0
S016,M009,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S016,M010,0.3333333333333333,0,1,0.0,1.0,0,0.35,0
S016,M011,0.3333333333333333,0,1,0.5,0.8,1,0.48,0
S016,M012,0.0,0,0,0.0,1.0,0,0.1,0
S016,M013,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S016,M014,0.0,0,1,0.5,1.0,1,0.4,0
S016,M015,0.6666666666666666,0,0,0.0,0.8,0,0.28,0
S016,M016,1.0,1,1,1.0,1.0,1,1.0,1
S016,M017,0.0,0,1,0.0,1.0,0,0.25,0
S016,M018,0.0,0,1,0.5,0.8,1,0.38,0
S016,M019,0.0,0,1,0.5,1.0,1,0.4,0
S016,M020,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S016,M021,0.6666666666666666,1,1,0.5,0.8,1,0.83,1
S016,M022,0.0,0,1,0.0,1.0,0,0.25,0
S016,M023,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S016,M024,0.0,0,0,0.0,1.0,0,0.1,0
S016,M025,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S016,M026,0.6666666666666666,1,0,0.5,0.8,0,0.58,0
S016,M027,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S016,M028,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S016,M029,0.0,0,1,0.0,0.8,1,0.33,0
S016,M030,0.6666666666666666,0,0,0.5,0.6,0,0.31,0
S017,M001,0.3333333333333333,0,1,0.0,1.0,0,0.35,0
S017,M002,0.0,0,1,0.0,0.8,1,0.33,0
S017,M003,0.3333333333333333,0,1,0.5,0.8,0,0.38,0
S017,M004,0.0,0,1,0.0,1.0,1,0.35,0
S017,M005,0.0,0,1,0.0,0.6,0,0.21,0
S017,M006,0.0,0,0,0.0,1.0,1,0.2,0
S017,M007,0.0,0,1,0.0,1.0,0,0.25,0
S017,M008,0.0,0,1,0.0,1.0,1,0.35,0
S017,M009,1.0,1,1,1.0,0.8,0,0.8800000000000001,1
S017,M010,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S017,M011,0.0,0,1,0.0,0.8,0,0.23,0
S017,M012,0.0,0,0,0.0,1.0,1,0.2,0
S017,M013,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S017,M014,0.0,0,1,0.0,1.0,0,0.25,0
S017,M015,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S017,M016,0.0,0,1,0.0,1.0,0,0.25,0
S017,M017,1.0,1,1,1.0,1.0,1,1.0,1
S017,M018,0.0,0,1,0.0,0.8,0,0.23,0
S017,M019,0.0,0,1,0.0,1.0,0,0.25,0
S017,M020,0.0,0,0,0.0,1.0,1,0.2,0
S017,M021,0.0,0,1,0.0,0.8,0,0.23,0
S017,M022,0.0,0,1,0.0,1.0,1,0.35,0
S017,M023,0.3333333333333333,0,1,0.5,0.8,0,0.38,0
S017,M024,0.0,0,0,0.0,1.0,1,0.2,0
S017,M025,0.0,0,1,0.0,0.8,0,0.23,0
S017,M026,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S017,M027,0.6666666666666666,1,1,1.0,0.8,0,0.78,1
S017,M028,0.0,0,1,0.0,1.0,1,0.35,0
S017,M029,0.0,0,1,0.0,0.8,0,0.23,0
S017,M030,0.0,0,0,0.0,0.6,1,0.16,0
S018,M001,0.0,0,1,0.0,1.0,1,0.35,0
S018,M002,0.3333333333333333,0,1,0.0,0.8,0,0.33,0
S018,M003,0.0,0,1,0.0,0.8,1,0.33,0
S018,M004,0.6666666666666666,1,1,1.0,1.0,0,0.7999999999999999,1
S018,M005,0.0,0,1,0.5,0.6,1,0.36,0
S018,M006,0.3333333333333333,0,0,0.5,1.0,0,0.25,0
S018,M007,0.0,0,1,0.0,1.0,1,0.35,0
S018,M008,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S018,M009,0.0,0,1,0.0,0.8,1,0.33,0
S018,M010,0.0,0,1,0.0,1.0,0,0.25,0
S018,M011,0.0,0,1,0.0,0.8,1,0.33,0
S018,M012,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S018,M013,0.0,0,1,0.0,1.0,1,0.35,0
S018,M014,0.0,0,1,0.5,1.0,1,0.4,0
S018,M015,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S018,M016,0.0,0,1,0.5,1.0,1,0.4,0
S018,M017,0.0,0,1,0.0,1.0,0,0.25,0
S018,M018,1.0,1,1,1.0,0.8,1,0.9800000000000001,1
S018,M019,0.0,0,1,0.5,1.0,1,0.4,0
S018,M020,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S018,M021,0.0,0,1,0.0,0.8,1,0.33,0
S018,M022,0.0,0,1,0.0,1.0,0,0.25,0
S018,M023,0.0,0,1,0.0,0.8,1,0.33,0
S018,M024,0.3333333333333333,0,0,0.5,1.0,0,0.25,0
S018,M025,0.0,0,1,0.0,0.8,1,0.33,0
S018,M026,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S018,M027,0.0,0,1,0.0,0.8,1,0.33,0
S018,M028,1.0,1,1,0.5,1.0,0,0.8500000000000001,1
S018,M029,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S018,M030,0.0,0,0,0.0,0.6,0,0.06,0
S019,M001,0.0,0,1,0.0,1.0,1,0.35,0
S019,M002,0.0,0,1,0.0,0.8,0,0.23,0
S019,M003,0.0,0,1,0.0,0.8,1,0.33,0
S019,M004,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S019,M005,0.0,0,1,0.5,0.6,1,0.36,0
S019,M006,0.0,0,0,0.0,1.0,0,0.1,0
S019,M007,0.0,0,1,0.0,1.0,1,0.35,0
S019,M008,0.0,0,1,0.0,1.0,0,0.25,0
S019,M009,0.0,0,1,0.0,0.8,1,0.33,0
S019,M010,0.0,0,1,0.0,1.0,0,0.25,0
S019,M011,0.0,0,1,0.0,0.8,1,0.33,0
S019,M012,0.0,0,0,0.0,1.0,0,0.1,0
S019,M013,0.0,0,1,0.0,1.0,1,0.35,0
S019,M014,0.0,0,1,0.5,1.0,1,0.4,0
S019,M015,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S019,M016,0.0,0,1,0.5,1.0,1,0.4,0
S019,M017,0.0,0,1,0.0,1.0,0,0.25,0
S019,M018,0.0,0,1,0.5,0.8,1,0.38,0
S019,M019,1.0,0,1,1.0,1.0,1,0.7499999999999999,1
S019,M020,0.0,0,0,0.0,1.0,0,0.1,0
S019,M021,0.0,0,1,0.0,0.8,1,0.33,0
S019,M022,0.0,0,1,0.0,1.0,0,0.25,0
S019,M023,0.0,0,1,0.0,0.8,1,0.33,0
S019,M024,0.0,0,0,0.0,1.0,0,0.1,0
S019,M025,0.0,0,1,0.0,0.8,1,0.33,0
S019,M026,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S019,M027,0.0,0,1,0.0,0.8,1,0.33,0
S019,M028,0.0,0,1,0.0,1.0,0,0.25,0
S019,M029,0.0,0,1,0.0,0.8,1,0.33,0
S019,M030,0.0,0,0,0.0,0.6,0,0.06,0
S020,M001,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S020,M002,0.6666666666666666,0,0,0.5,0.6,1,0.41000000000000003,0
S020,M003,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M004,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S020,M005,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S020,M006,0.3333333333333333,1,1,0.5,0.8,1,0.7300000000000001,1
S020,M007,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S020,M008,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S020,M009,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M010,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S020,M011,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M012,0.3333333333333333,1,1,1.0,0.8,1,0.7799999999999999,1
S020,M013,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S020,M014,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S020,M015,0.3333333333333333,1,0,0.5,0.6,1,0.5599999999999999,0
S020,M016,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S020,M017,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S020,M018,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M019,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S020,M020,1.0,1,1,1.0,0.8,1,0.9800000000000001,1
S020,M021,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M022,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S020,M023,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M024,0.3333333333333333,1,1,0.5,0.8,1,0.7300000000000001,1
S020,M025,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M026,0.3333333333333333,0,0,0.0,0.6,1,0.26,0
S020,M027,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M028,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S020,M029,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S020,M030,0.3333333333333333,1,0,0.5,1.0,1,0.6,1
S021,M001,0.6666666666666666,1,1,1.0,0.8,1,0.88,1
S021,M002,0.6666666666666666,0,1,0.5,1.0,0,0.5,0
S021,M003,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S021,M004,0.0,0,1,0.0,0.8,0,0.23,0
S021,M005,0.6666666666666666,1,1,0.5,0.5,1,0.8,1
S021,M006,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S021,M007,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S021,M008,0.0,0,1,0.0,0.8,0,0.23,0
S021,M009,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S021,M010,0.3333333333333333,0,1,0.0,0.8,0,0.33,0
S021,M011,0.3333333333333333,0,1,1.0,1.0,1,0.5499999999999999,0
S021,M012,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S021,M013,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S021,M014,0.0,0,1,0.0,0.8,1,0.33,0
S021,M015,0.6666666666666666,1,0,0.5,1.0,0,0.6,1
S021,M016,0.6666666666666666,1,1,0.5,0.8,1,0.83,1
S021,M017,0.0,0,1,0.0,0.8,0,0.23,0
S021,M018,0.0,0,1,0.0,1.0,1,0.35,0
S021,M019,0.0,0,1,0.0,0.8,1,0.33,0
S021,M020,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S021,M021,1.0,1,1,1.0,1.0,1,1.0,1
S021,M022,0.0,0,1,0.0,0.8,0,0.23,0
S021,M023,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S021,M024,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S021,M025,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S021,M026,0.6666666666666666,0,0,1.0,1.0,0,0.4,0
S021,M027,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S021,M028,0.0,0,1,0.5,0.8,0,0.28,0
S021,M029,0.0,0,1,0.0,1.0,1,0.35,0
S021,M030,0.6666666666666666,1,0,0.5,0.5,0,0.5499999999999999,0
S022,M001,0.0,0,1,0.0,1.0,0,0.25,0
S022,M002,0.0,0,1,0.0,0.8,1,0.33,0
S022,M003,0.0,0,1,0.0,0.8,0,0.23,0
S022,M004,0.0,0,1,0.0,1.0,1,0.35,0
S022,M005,0.0,0,1,0.0,0.6,0,0.21,0
S022,M006,0.0,0,0,0.0,1.0,1,0.2,0
S022,M007,0.0,0,1,0.0,1.0,0,0.25,0
S022,M008,0.6666666666666666,1,1,0.5,1.0,1,0.85,1
S022,M009,0.0,0,1,0.0,0.8,0,0.23,0
S022,M010,0.0,0,1,0.5,1.0,1,0.4,0
S022,M011,0.0,0,1,0.0,0.8,0,0.23,0
S022,M012,0.0,0,0,0.0,1.0,1,0.2,0
S022,M013,0.0,0,1,0.0,1.0,0,0.25,0
S022,M014,0.6666666666666666,1,1,0.5,1.0,0,0.75,1
S022,M015,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S022,M016,0.0,0,1,0.0,1.0,0,0.25,0
S022,M017,0.0,0,1,0.0,1.0,1,0.35,0
S022,M018,0.0,0,1,0.0,0.8,0,0.23,0
S022,M019,0.0,0,1,0.0,1.0,0,0.25,0
S022,M020,0.0,0,0,0.0,1.0,1,0.2,0
S022,M021,0.0,0,1,0.0,0.8,0,0.23,0
S022,M022,1.0,1,1,1.0,1.0,1,1.0,1
S022,M023,0.0,0,1,0.0,0.8,0,0.23,0
S022,M024,0.0,0,0,0.0,1.0,1,0.2,0
S022,M025,0.0,0,1,0.0,0.8,0,0.23,0
S022,M026,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S022,M027,0.0,0,1,0.0,0.8,0,0.23,0
S022,M028,0.0,0,1,0.0,1.0,1,0.35,0
S022,M029,0.0,0,1,0.0,0.8,0,0.23,0
S022,M030,0.0,0,0,0.0,0.6,1,0.16,0
S023,M001,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S023,M002,0.3333333333333333,0,1,0.0,0.6,0,0.31,0
S023,M003,0.3333333333333333,0,1,0.5,0.6,1,0.45999999999999996,0
S023,M004,0.0,0,1,0.0,0.8,0,0.23,0
S023,M005,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S023,M006,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S023,M007,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S023,M008,0.0,0,1,0.0,0.8,0,0.23,0
S023,M009,0.6666666666666666,0,1,0.5,0.6,1,0.5599999999999999,0
S023,M010,1.0,1,1,0.5,0.8,0,0.8300000000000001,1
S023,M011,0.3333333333333333,0,1,0.0,0.6,1,0.41000000000000003,0
S023,M012,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S023,M013,0.3333333333333333,0,1,0.5,0.8,1,0.48,0
S023,M014,0.0,0,1,0.0,0.8,1,0.33,0
S023,M015,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S023,M016,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S023,M017,0.3333333333333333,0,1,0.5,0.8,0,0.38,0
S023,M018,0.0,0,1,0.0,0.6,1,0.31,0
S023,M019,0.0,0,1,0.0,0.8,1,0.33,0
S023,M020,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S023,M021,0.3333333333333333,0,1,0.0,0.6,1,0.41000000000000003,0
S023,M022,0.0,0,1,0.0,0.8,0,0.23,0
S023,M023,1.0,1,1,1.0,0.6,1,0.9600000000000001,1
S023,M024,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S023,M025,0.3333333333333333,0,1,0.0,0.6,1,0.41000000000000003,0
S023,M026,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S023,M027,0.3333333333333333,0,1,0.5,0.6,1,0.45999999999999996,0
S023,M028,0.0,0,1,0.0,0.8,0,0.23,0
S023,M029,0.0,0,1,0.0,0.6,1,0.31,0
S023,M030,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S024,M001,0.0,0,0,0.0,1.0,0,0.1,0
S024,M002,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S024,M003,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M004,0.6666666666666666,0,0,0.5,1.0,1,0.44999999999999996,0
S024,M005,0.0,0,0,0.0,0.6,0,0.06,0
S024,M006,1.0,1,1,0.5,1.0,1,0.9500000000000001,1
S024,M007,0.0,0,0,0.0,1.0,0,0.1,0
S024,M008,0.0,0,0,0.5,1.0,1,0.25,0
S024,M009,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M010,0.0,0,0,0.0,1.0,1,0.2,0
S024,M011,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M012,1.0,1,1,0.5,1.0,1,0.9500000000000001,1
S024,M013,0.0,0,0,0.0,1.0,0,0.1,0
S024,M014,0.0,0,0,0.0,1.0,0,0.1,0
S024,M015,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S024,M016,0.0,0,0,0.0,1.0,0,0.1,0
S024,M017,0.0,0,0,0.0,1.0,1,0.2,0
S024,M018,0.3333333333333333,0,0,0.5,0.8,0,0.23,0
S024,M019,0.0,0,0,0.0,1.0,0,0.1,0
S024,M020,0.3333333333333333,1,1,0.5,1.0,1,0.75,1
S024,M021,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M022,0.0,0,0,0.0,1.0,1,0.2,0
S024,M023,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M024,1.0,1,1,1.0,1.0,1,1.0,1
S024,M025,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M026,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S024,M027,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S024,M028,0.3333333333333333,0,0,0.5,1.0,1,0.35,0
S024,M029,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S024,M030,0.0,0,0,0.0,0.6,1,0.16,0
S025,M001,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S025,M002,0.3333333333333333,0,1,0.0,1.0,0,0.35,0
S025,M003,0.3333333333333333,0,1,0.5,1.0,1,0.5,0
S025,M004,0.0,0,1,0.0,0.8,0,0.23,0
S025,M005,0.3333333333333333,0,1,0.0,0.5,1,0.4,0
S025,M006,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S025,M007,1.0,1,1,1.0,0.8,1,0.9800000000000001,1
S025,M008,0.0,0,1,0.0,0.8,0,0.23,0
S025,M009,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S025,M010,0.3333333333333333,0,1,0.0,0.8,0,0.33,0
S025,M011,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S025,M012,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S025,M013,0.3333333333333333,1,1,0.5,0.8,1,0.7300000000000001,1
S025,M014,0.0,0,1,0.0,0.8,1,0.33,0
S025,M015,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S025,M016,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S025,M017,0.0,0,1,0.0,0.8,0,0.23,0
S025,M018,0.0,0,1,0.0,1.0,1,0.35,0
S025,M019,0.0,0,1,0.0,0.8,1,0.33,0
S025,M020,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S025,M021,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S025,M022,0.0,0,1,0.0,0.8,0,0.23,0
S025,M023,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S025,M024,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S025,M025,1.0,0,1,1.0,1.0,1,0.7499999999999999,1
S025,M026,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S025,M027,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S025,M028,0.0,0,1,0.0,0.8,0,0.23,0
S025,M029,0.0,0,1,0.5,1.0,1,0.4,0
S025,M030,0.3333333333333333,0,0,0.0,0.5,0,0.15,0
S026,M001,0.6666666666666666,0,0,1.0,0.8,0,0.38,0
S026,M002,0.6666666666666666,0,0,0.5,1.0,1,0.44999999999999996,0
S026,M003,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S026,M004,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M005,0.6666666666666666,0,0,0.5,0.5,0,0.3,0
S026,M006,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M007,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S026,M008,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M009,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S026,M010,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S026,M011,0.3333333333333333,0,0,1.0,1.0,0,0.30000000000000004,0
S026,M012,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M013,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S026,M014,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S026,M015,1.0,0,1,0.5,1.0,1,0.7,1
S026,M016,0.6666666666666666,0,0,0.5,0.8,0,0.33,0
S026,M017,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M018,0.0,0,0,0.0,1.0,0,0.1,0
S026,M019,0.0,0,0,0.0,0.8,0,0.08000000000000002,0
S026,M020,0.3333333333333333,0,0,0.0,0.8,1,0.28,0
S026,M021,0.6666666666666666,0,0,1.0,1.0,0,0.4,0
S026,M022,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M023,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S026,M024,0.0,0,0,0.0,0.8,1,0.18000000000000002,0
S026,M025,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S026,M026,1.0,0,1,1.0,1.0,1,0.7499999999999999,1
S026,M027,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S026,M028,0.0,0,0,0.5,0.8,1,0.23,0
S026,M029,0.0,0,0,0.0,1.0,0,0.1,0
S026,M030,0.6666666666666666,0,1,0.5,0.5,1,0.5499999999999999,0
S027,M001,0.6666666666666666,0,1,0.0,1.0,1,0.5499999999999999,0
S027,M002,0.3333333333333333,0,1,0.0,0.8,0,0.33,0
S027,M003,0.6666666666666666,0,1,0.5,0.8,1,0.58,0
S027,M004,0.0,0,1,0.0,1.0,0,0.25,0
S027,M005,0.3333333333333333,0,1,0.0,0.6,1,0.41000000000000003,0
S027,M006,0.0,0,0,0.0,1.0,0,0.1,0
S027,M007,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S027,M008,0.0,0,1,0.0,1.0,0,0.25,0
S027,M009,1.0,1,1,1.0,0.8,1,0.9800000000000001,1
S027,M010,0.3333333333333333,0,1,0.0,1.0,0,0.35,0
S027,M011,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S027,M012,0.0,0,0,0.0,1.0,0,0.1,0
S027,M013,0.3333333333333333,0,1,0.5,1.0,1,0.5,0
S027,M014,0.0,0,1,0.0,1.0,1,0.35,0
S027,M015,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S027,M016,0.3333333333333333,0,1,0.0,1.0,1,0.44999999999999996,0
S027,M017,0.6666666666666666,1,1,1.0,1.0,0,0.7999999999999999,1
S027,M018,0.0,0,1,0.0,0.8,1,0.33,0
S027,M019,0.0,0,1,0.0,1.0,1,0.35,0
S027,M020,0.3333333333333333,0,0,0.0,1.0,0,0.2,0
S027,M021,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S027,M022,0.0,0,1,0.0,1.0,0,0.25,0
S027,M023,0.3333333333333333,0,1,0.5,0.8,1,0.48,0
S027,M024,0.0,0,0,0.0,1.0,0,0.1,0
S027,M025,0.3333333333333333,0,1,0.0,0.8,1,0.43000000000000005,0
S027,M026,0.3333333333333333,0,0,0.0,0.8,0,0.18,0
S027,M027,1.0,1,1,1.0,0.8,1,0.9800000000000001,1
S027,M028,0.0,0,1,0.0,1.0,0,0.25,0
S027,M029,0.0,0,1,0.0,0.8,1,0.33,0
S027,M030,0.3333333333333333,0,0,0.0,0.6,0,0.15999999999999998,0
S028,M001,0.0,0,1,0.5,0.8,0,0.28,0
S028,M002,0.3333333333333333,0,1,0.5,0.6,1,0.45999999999999996,0
S028,M003,0.0,0,1,0.0,0.6,0,0.21,0
S028,M004,0.6666666666666666,1,1,0.5,0.8,1,0.83,1
S028,M005,0.0,0,1,0.5,1.0,0,0.30000000000000004,0
S028,M006,0.3333333333333333,0,0,0.5,0.8,1,0.33,0
S028,M007,0.0,0,1,0.0,0.8,0,0.23,0
S028,M008,0.0,0,1,0.5,0.8,1,0.38,0
S028,M009,0.0,0,1,0.0,0.6,0,0.21,0
